財務
コード,年度,総資産,純資産,株主資本,利益剰余金,短期借入金,長期借入金,BPS,自己資本比率
7779,2021/03,48119000000,43786000000,43776000000,2177000000,31000000,49000000,203.48,91
7780,2021/03,127153000000,60985000000,59273000000,47660000000,258000000,8278000000,782.54,46.5
7781,2021/06,8174788000,3190348000,3189317000,2545250000,-,217831000,465.67,39
7782,2021/12,3289532000,2040043000,1992705000,1767551000,200000000,394996000,325.47,62
7790,2021/12,-,441207000,-,-,-,-,-,-
7791,2021/03,7084404000,2205276000,2215544000,1875534000,1275000000,680000000,669.72,31.1
7792,2021/09,3618408000,2240108000,2240108000,1296538000,-,99736000,251.06,61.9
7794,2021/03,2280212000,1634943000,1634943000,150503000,-,261838000,152.42,71.7
7795,2021/03,668625000,540036000,-,-,-,-,-,80.8
7800,2021/09,2944906000,2289215000,2271794000,1961106000,-,17500000,707.64,77.7
7803,2021/06,37515349000,13894482000,13001021000,7057633000,80000000,8680963000,405.22,35.3
7804,2021/10,3191643000,2752979000,2752979000,2190979000,-,-,1196.95,86.3
7805,2021/08,6703412000,3032506000,3030625000,1696317000,-,1443002000,610.98,45.2
7806,2021/09,46939000000,38154000000,37989000000,6859000000,-,-,974.23,81.1
7808,2021/05,16089131000,4196818000,4085129000,3245758000,1049500000,4582239000,2295.69,26.1
7809,2021/06,8467770000,3240938000,3240938000,2688733000,350000000,2887125000,414.59,38.3
7810,2021/07,4652950000,1886083000,1854128000,390568000,800000000,1379197000,110.1,39.8
7812,2021/06,14144469000,5074167000,4606153000,4345135000,2864148000,1585682000,1463.67,31.7
7813,2021/06,6213462000,2743787000,2772851000,2184423000,950000000,867891000,777.93,44.2
7814,2021/12,66595000000,12343000000,10803000000,6725000000,27000000000,11250000000,226.89,16.4
7816,2021/12,21318000000,13849000000,13235657000,5555105000,1455000000,900000000,366,64.9
7817,2021/03,154358000000,113822000000,112764000000,63798000000,100000000,91000000,1958.2,73.7
7818,2021/08,14422772000,11325010000,11185304000,8020557000,-,426613000,194.56,78.5
7819,2021/09,14025046000,5239278000,4898238000,4169477000,100000000,3722000000,389.06,36.6
7820,2021/03,35169849000,24828448000,23299441000,20357863000,1717709000,110673000,956.68,68.2
7821,2021/09,64267000000,37783000000,37752000000,32694000000,-,453000000,598.29,58.7
7822,2021/03,80673000000,42210000000,40664000000,36829000000,2920000000,105000000,957.14,52.4
7823,2021/03,44919000000,25255000000,25011000000,19075000000,-,-,780.98,55.8
7826,2021/06,55690000000,28497000000,28236000000,17172000000,5700000000,5518000000,1350.42,50.7
7827,2021/10,13771104000,3804333000,3788855000,2578105000,800000000,5109318000,2181.16,27.6
7829,2021/02,24067000000,6792000000,6459000000,-3594000000,2739000000,9028000000,99.72,27.3
7831,2021/10,11356000000,3710000000,3513000000,94000000,-,1350000000,150.78,32.7
7832,2021/03,732782000000,511433000000,472814000000,414487000000,385000000,20234000000,774.66,69.7
7833,2021/12,5481920000,4714646000,4699612000,3956768000,-,-,488.07,86
7836,2021/03,1575262000,460544000,457378000,-275012000,-,490882000,18.11,29.1
7837,2021/03,13198155000,2856570000,2835880000,1808980000,3300000000,1846380000,682.85,21.6
7838,2021/03,43917397000,15446126000,14576989000,8553158000,210000000,8805664000,338.71,35
7839,2021/09,23778196000,18528809000,18944337000,17290836000,-,-,345.12,77.9
7840,2021/03,62217000000,37412000000,35255000000,35881000000,3300000000,-,998.29,60.1
7841,2021/12,20479223000,16734410000,15394657000,13231496000,700000000,375000000,1913.01,81.7
7844,2021/03,33463000000,26751000000,26695000000,16262000000,160000000,-,443.17,79.9
7846,2021/12,143155000000,102348000000,105773000000,106389000000,2718000000,41000000,2562.01,70.6
7849,2021/12,6754503000,5279381000,4882147000,3805497000,-,-,1374.94,78.2
7850,2021/07,9387542000,2397668000,2050003000,1178776000,1100000000,2218413000,789.13,25.2
7851,2021/03,3618396000,2559687000,2536285000,792693000,427200000,-,541.06,70.7
7855,2021/03,2849829000,2307591000,2394389000,2013600000,10000000,56671000,1133.53,81
7856,2021/10,34793235000,25242813000,24765908000,21979110000,2290812000,107850000,1744.15,72.5
7857,2021/03,18246483000,14201274000,13434599000,11402860000,50000000,432354000,3310.85,75.6
7859,2021/03,3475103000,2509569000,2487599000,-454526000,316804000,13300000,169.7,71.7
7860,2021/03,105105000000,58339000000,54168000000,50209000000,-,4000000,1335.35,52.6
7862,2021/03,224622000000,172991000000,167739000000,151685000000,117000000,-,1531.98,75.7
7863,2021/03,7037313000,2691199000,2482904000,2203076000,1230000000,313976000,927.34,38.2
7864,2021/03,159367000000,103080000000,98410000000,93372000000,5416000000,5115000000,1869.57,64.7
7867,2021/03,147614000000,69928000000,58590000000,48226000000,6833000000,27465000000,742.44,47.1
7868,2021/03,64592000000,31622000000,31091000000,23342000000,1300000000,17528000000,252.95,48.8
7870,2021/08,7650431000,5180970000,5155132000,4410060000,370000000,14830000,863.55,67.7
7871,2021/03,47518000000,32284000000,30116000000,26587000000,255000000,-,1555.2,66.7
7872,2021/03,33775000000,14108000000,13999000000,9613000000,-,6485000000,1313.91,41.3
7874,2021/03,68590000000,34234000000,30595000000,20366000000,200000000,25250000000,950.49,47.4
7875,2021/03,29605000000,14048000000,13245000000,9977000000,1870000000,1377000000,854.04,47
7877,2021/03,9585891000,6894781000,6336388000,3942450000,175500000,534593000,4996.96,71.9
7879,2021/11,63998756000,33503031000,30267051000,26962090000,6229075000,1426250000,1847.12,47
7883,2021/03,19107453000,10608711000,9034107000,7910949000,1630000000,77400000,679.77,55.1
7885,2021/03,35331919000,29161019000,28808614000,24709774000,-,26320000,1918.97,82.5
7886,2021/03,8618966000,1330527000,1386071000,-281812000,1736184000,2511795000,1323.78,15.4
7887,2021/03,24026762000,19497099000,19506871000,15660542000,1296595000,38000000,4034.36,81.1
7888,2021/05,56633000000,20649000000,21381000000,13344000000,5820000000,7577000000,665.57,35.8
7893,2021/03,36336904000,23452414000,23422622000,17032541000,56672000,301652000,877.73,64.5
7895,2021/03,36495000000,9280000000,8598000000,-4232000000,5000000000,2754000000,460.57,25.4
7897,2021/03,12678977000,5251052000,5167767000,2827469000,600000000,2984100000,185.21,41.4
7898,2021/03,91142000000,41129000000,35648000000,22926000000,8707000000,23615000000,4295.81,44
7899,2021/04,3782887000,3149609000,3528181000,1861488000,12000000,-,599.61,83.3
7901,2021/04,3844561000,2765899000,2762537000,158444000,-,-,2442.52,71.9
7902,2021/03,8974455000,8108788000,7998598000,6492449000,-,-,2212.51,90.4
7903,2021/03,-,-,-,-,-,-,5653.45,-
7905,2021/03,172553000000,76771000000,60877000000,33009000000,9889000000,8950000000,2612.5,39.4
7906,2021/03,55071000000,39651000000,40664345000,29510927000,79929000,1659166000,452.83,72
7911,2021/03,2363503000000,1453164000000,1053871000000,832978000000,30588000000,193581000000,3870.14,56
7912,2021/03,1825019000000,1098613000000,820352000000,683784000000,37321000000,11569000000,1858.42,57.2
7914,2021/03,129077000000,62944000000,53533000000,49438000000,-,16604000000,1896.57,48.7
7915,2021/12,209274000000,98264000000,98278000000,65445000000,6570000000,33315000000,1972.89,47
7916,2021/03,29873162000,17783235000,15776648000,5805811000,2610000000,350000000,5746.74,58.9
7917,2021/03,117393000000,77941000000,69910000000,57358000000,1643000000,1075000000,952.84,61.8
7918,2021/03,10405000000,-4479000000,-4479000000,-10142000000,1438000000,-,-140.32,-43.1
7921,2021/05,30972324000,22468267000,20685265000,14065177000,222500000,332840000,1672.2,70.8
7922,2021/03,12046927000,7813048000,7433748000,4318913000,488592000,300000000,1261.61,64.9
7923,2021/03,18099756000,9274565000,8154815000,3720481000,350000000,2649700000,1833.96,51
7925,2021/03,44918000000,37360000000,35792000000,27087000000,370000000,60000000,2521.15,83.2
7927,2021/03,22985686000,12560331000,12429745000,8392578000,2550000000,2209840000,1646.27,51.5
7928,2021/08,6435733000,4621894000,3933085000,2830316000,-,-,1431.91,71.8
7932,2021/03,69410000000,32966000000,23845000000,17548000000,2335000000,10910000000,11268.44,46.7
7936,2021/12,345773000000,146537000000,139731000000,110205000000,5200000000,2500000000,199.52,42.2
7937,2021/03,68332000000,66754000000,66741000000,47129000000,-,-,4170.3,97.7
7938,2021/03,27871000000,10285000000,8908000000,2950000000,9386000000,2502000000,3206.79,36.6
7939,2021/03,5849470000,2654547000,2643002000,1820101000,570000000,304612000,712.71,45.4
7940,2021/03,26092096000,14289553000,14163537000,12131079000,100000000,2609404000,1457.59,54.6
7943,2021/03,147630000000,101688000000,100626000000,82846000000,110000000,14587000000,2782.77,69
7944,2021/12,52807000000,28656000000,28161000000,18894000000,-,5822000000,1030.18,53.7
7945,2021/03,37098000000,23331000000,22728000000,9126000000,1000000000,3250000000,2619.15,62.9
7946,2021/03,4198816000,2225587000,2225470000,441799000,-,585727000,398.97,53
7950,2021/03,16491124000,14829789000,14771607000,10322273000,-,-,18258.72,89.9
7951,2021/03,557616000000,396949000000,395958000000,337923000000,-,-,750.78,71
7952,2021/03,60699000000,27934000000,27786000000,20369000000,6060000000,5384000000,3236.42,45.8
7953,2021/03,16692742000,9271908000,8974129000,5449010000,1500000000,231750000,729.87,54.7
7955,2021/03,83939000000,52761000000,50769000000,25570000000,1500000000,2329000000,1430.18,62.9
7956,2021/12,98042000000,76810000000,70062000000,61163000000,-,-,617.58,75.4
7957,2021/12,16221516000,10478925000,10037542000,2671617000,142775000,2145156000,6845.4,64.6
7958,2021/03,92386737000,72895467000,71274383000,40388885000,-,-,3153.43,78.9
7961,2021/03,10938000000,8259000000,8257000000,3792000000,-,-,1992.7,75.5
7962,2021/06,30565239000,24118184000,23525522000,22468110000,40000000,117680000,843.66,78.6
7963,2021/12,19600131000,11113114000,11109303000,10053632000,1465000000,3324000000,2220.01,56.7
7965,2021/11,101913000000,76837000000,73395000000,66090000000,-,-,1127.05,74.8
7966,2021/03,280262000000,197350000000,197850000000,155241000000,1516000000,2546000000,2722.89,70.2
7971,2021/03,76817000000,38087000000,36043000000,24033000000,1625000000,5000000000,618.19,49.2
7972,2021/12,103898000000,45076000000,44301000000,29530000000,9682000000,6098000000,992.87,43.2
7974,2021/03,2446918000000,1874614000000,1861582000000,1993325000000,-,-,1573.48,76.6
7976,2021/12,123792000000,97673000000,89229000000,87708000000,1516000000,3298000000,1715.14,77.5
7979,2021/03,37813000000,30198000000,26037000000,14116000000,98000000,1190000000,845.2,79.4
7980,2021/03,13984445000,5619216000,4991975000,4206336000,1300000000,1420000000,790.17,40.2
7983,2021/10,18294670000,14164592000,13462216000,12076379000,-,300000000,4800.82,77.4
7984,2021/12,324576000000,230105000000,211517000000,195747000000,4081000000,5119000000,491.9,70.4
7985,2021/03,6544185000,2526413000,2466980000,1394058000,700000000,617279000,2109.82,38.6
7986,2021/12,5516795000,3635709000,3534863000,2447106000,-,-,2087.41,64.9
7987,2021/03,57113000000,28046000000,24863000000,10965000000,4753000000,7697000000,1000.76,45.2
7988,2021/03,307127000000,178649000000,183534000000,176455000000,8771000000,25405000000,1737.8,57.5
7989,2021/12,60687788000,47173461000,42202231000,34004861000,-,-,2186.83,70.1
7990,2021/03,77730000000,27577000000,25093000000,21791000000,12800000000,8785000000,1194.71,35.3
7991,2021/03,22281131000,12008760000,11391121000,8134797000,2117416000,3055865000,1378.39,53.6
7992,2021/12,7176000000,2110000000,1510382000,-4144311000,999664000,-,144.27,29.4
7994,2021/03,245473000000,139776000000,125568000000,90242000000,6108000000,3938000000,1381.6,56.5
7995,2021/03,52691000000,37274000000,34335000000,17968000000,1538000000,2506000000,2019.87,67.7
7997,2021/11,9635521000,3382234000,2600470000,-240000000,2055700000,740285000,1979.53,35
7999,2021/03,25222000000,20268000000,21381000000,9432000000,-,-,4283.25,77.3
8005,2021/03,49903000000,26648000000,26074000000,13414000000,4300000000,3075000000,764.29,53.4
8006,2021/03,53294000000,30750000000,27171000000,16860000000,2076000000,63000000,1688.42,57
8007,2021/03,42121000000,17454000000,16233000000,10685000000,615000000,600000000,484.02,41.4
8012,2021/03,640587000000,338431000000,284763000000,265920000000,33050000000,34514000000,667.52,51.5
8018,2021/03,51648000000,38330000000,32817000000,29622000000,2820000000,-,868.18,73.5
8020,2021/03,557495000000,180492000000,143926000000,78070000000,57723000000,64434000000,861.71,25.8
8022,2021/03,157137000000,104174000000,99843000000,43782000000,4868000000,9066000000,1354.17,66
8023,2021/03,23786252000,8173780000,7343827000,5294683000,3300000000,181350000,596.5,34.2
8025,2021/03,27237379000,11830669000,10749431000,7315733000,5373000000,3230000000,2971.04,43.4
8028,2021/02,1896269000000,616360000000,595582000000,308147000000,58896000000,55929000000,1176.84,31.4
8029,2021/12,50602000000,26081000000,24834000000,17005000000,3375000000,8628000000,3451.1,51.5
8030,2021/03,68855000000,27245000000,20424000000,16775000000,4000000000,18787000000,5794.26,33.6
8032,2021/03,321986000000,89872000000,74467000000,55661000000,36324000000,33412000000,610.39,25.9
8037,2021/03,256486000000,119895000000,111054000000,99901000000,42210000000,12292000000,3381.78,44.3
8038,2021/03,30068000000,18263000000,18149000000,14885000000,2346000000,3127000000,4641.56,60.7
8039,2021/03,15556000000,5699000000,5348000000,2333000000,936000000,4338000000,2539.63,36.6
8040,2021/12,14123195000,7878288000,7724059000,564434000,900000000,690000000,2325.13,55.8
8041,2021/03,72733000000,23143000000,21831000000,9284000000,13172000000,6734000000,4172.65,31.8
8043,2021/03,131726000000,59125000000,57491000000,33364000000,6253000000,23191000000,1010.45,44.9
8045,2021/03,18011959000,12218226000,8950013000,7805400000,-,259986000,1916.9,67.8
8046,2021/03,44060000000,28119000000,27659000000,19836000000,3840000000,-,1571.01,63.8
8050,2021/03,319671000000,113082000000,92839000000,75909000000,72611000000,35263000000,1354.58,34.9
8051,2021/03,245937000000,107630000000,97400000000,82887000000,29000000,135000000,1135.51,43.6
8052,2021/03,64496000000,28377000000,25306000000,21047000000,-,-,1500.19,43.7
8057,2021/07,133117000000,50206000000,42938000000,36124000000,2230000000,-,923.6,34
8059,2021/03,119958000000,53845000000,50434000000,42436000000,6918000000,480000000,1674.53,44.8
8060,2021/12,526418000000,374676000000,362859000000,208824000000,-,-,1441.86,71
8061,2021/03,97458000000,29889000000,25888000000,17907000000,6365000000,53000000,788.32,29.8
8062,2021/03,7784835000,1641368000,1391691000,1042160000,2479901000,-,273.56,21.1
8065,2021/03,115916000000,47635000000,41159000000,39234000000,6730000000,8818000000,2200.78,40.8
8066,2021/03,243543000000,154136000000,135217000000,139646000000,4635000000,4800000000,1414.69,55.8
8068,2021/01,59336000000,37992000000,36006000000,33460000000,6637000000,79000000,2188.83,64
8070,2021/03,75775000000,26968000000,25126000000,19352000000,9351000000,3603000000,988.09,35.6
8072,2021/03,6487547000,1721579000,1327365000,707747000,965604000,184653000,2468.58,26.5
8074,2021/03,237487000000,90242000000,80474000000,54749000000,3744000000,728000000,4057.11,37.7
8075,2021/03,286233000000,57185000000,52785000000,44544000000,37347000000,21625000000,2098.45,19.5
8077,2021/10,28439574000,10615919000,8096910000,4612530000,4850000000,6511362000,428.85,37.3
8078,2021/03,824590000000,191857000000,179747000000,137825000000,65859000000,193999000000,931.23,22.9
8079,2021/10,78470319000,44352445000,40863404000,35360808000,9281839000,8289609000,2585.44,55.4
8081,2021/03,77299000000,44517000000,42580000000,33892000000,-,-,1659.43,57.6
8084,2021/03,125529000000,69919000000,68629000000,51671000000,407000000,-,3207.95,55.6
8085,2021/03,47253000000,18170000000,16347000000,13461000000,1350000000,707000000,3605.64,37.5
8086,2021/03,854396000000,174053000000,160980000000,87326000000,133987000000,294290000000,987.3,18.8
8087,2021/03,66512000000,44261945000,42451422000,31307517000,-,-,3036.29,66.2
8088,2021/03,512015000000,253586000000,216373000000,151025000000,24208000000,59447000000,1061.33,47.7
8089,2021/03,143874000000,39160000000,36567000000,4331000000,25225000000,25545000000,3904.27,25.2
8091,2021/03,65230000000,17347000000,15284000000,11876000000,14822000000,7731000000,2509.5,26.4
8093,2021/03,51790000000,22258000000,21071000000,8338000000,2843000000,490000000,1810.78,43
8095,2021/11,63553000000,27006000000,25818127000,15027322000,9053400000,5812500000,677.09,42.5
8096,2021/03,75164896000,56415378000,55945928000,39802387000,-,-,1970.26,75
8097,2021/03,187245000000,106468000000,96824000000,84698000000,270000000,4764000000,1471.05,54.2
8098,2021/03,353228000000,175803000000,129188000000,116794000000,33731000000,7475000000,2887.27,49.2
8101,2021/03,60465000000,23239000000,21301000000,13485000000,11631000000,231000000,1852.15,38.4
8104,2021/03,42975000000,13885000000,13452000000,13156000000,1180000000,3569000000,914.88,32
8105,2021/03,4040866000,3276919000,3261557000,-522581000,-,-,58.26,81.1
8107,2021/03,3470150000,1002451000,969495000,-2741378000,458336000,1179608000,6.72,28.5
8108,2021/03,168114000000,54592000000,48366000000,44201000000,1550000000,13329000000,2208.7,31.1
8111,2021/03,91376000000,52916000000,53810000000,50604000000,3600000000,3626000000,388.06,57.8
8113,2021/12,987655000000,635438000000,557639000000,599946000000,33882000000,4432000000,311.78,56.5
8114,2021/03,107987000000,77963000000,76796000000,48230000000,1000000000,373000000,1033.22,72.2
8115,2021/03,11266465000,5066887000,4972426000,1116104000,4027591000,226232000,1061.14,45
8117,2021/03,39386058000,33536997000,32544766000,27423778000,-,-,609.57,85.1
8118,2021/03,23966000000,21006000000,20549000000,12321000000,380000000,50000000,1163.36,87.6
8119,2021/03,24055629000,11351069000,10070969000,8740714000,3900000000,1050000000,1186.93,46.7
8123,2021/03,12546326000,6387664000,6492016000,3055496000,1800000000,340096000,3498.78,50.9
8127,2021/08,21013160000,15947617000,15306229000,5763798000,-,398170000,776.15,75.9
8129,2021/03,683181000000,237405000000,213117000000,168872000000,210000000,19007000000,3364.64,34.7
8130,2021/03,158665000000,93749000000,93196000000,61387000000,1169000000,8660000000,1547.89,58.8
8131,2021/03,145189000000,93289000000,74664000000,66471000000,2420000000,5827000000,1517.46,64
8132,2021/03,96834000000,51905000000,49794000000,32090000000,2323000000,3589000000,4707.81,52.9
8135,2021/03,22999000000,9918000000,8537000000,4638000000,206000000,532000000,506.62,43.1
8136,2021/03,85040000000,37285000000,40827000000,47179000000,17030000000,9382000000,30.76,43.7
8137,2021/03,76381000000,35030000000,30802000000,23827000000,4148000000,2400000000,2220.36,45.9
8138,2021/03,15469938000,9503053000,8073275000,5357726000,-,57277000,7107.04,61.3
8139,2021/03,23607917000,11960719000,12663004000,1545292000,8360000000,678384000,779.93,50.7
8140,2021/03,148087000000,89609000000,87310000000,57039000000,18551000000,-,3824.78,60.5
8141,2021/03,73489000000,50340000000,48482000000,37679000000,1295000000,600000000,1340.05,67.7
8144,2021/03,36681000000,26808000000,24634000000,20079000000,1700000000,216000000,4394.67,73.1
8145,2021/03,14284590000,12006323000,11449189000,9595256000,-,-,6816.83,84.1
8147,2021/03,15846124000,9642877000,7762203000,7537776000,297266000,19959000,1813.52,59.3
8150,2021/03,84602000000,43210000000,42899000000,33106000000,25351000000,-,2249.39,51
8151,2021/09,38879538000,29737038000,29451111000,23411295000,-,-,1251.6,76.1
8152,2021/03,20205759000,12653070000,11553043000,2020975000,-,3450000000,6522.14,62.6
8153,2021/03,64827000000,45338000000,43674000000,23025000000,510000000,954000000,1463.62,69.6
8154,2021/03,237004000000,95062000000,89045000000,64568000000,10800000000,25166000000,1655.6,38.4
8155,2021/05,94135000000,66680000000,66585000000,33754000000,-,-,2075.61,70.8
8157,2021/03,76200000000,31171000000,31072000000,21150000000,4894000000,4443000000,1760.89,40.6
8158,2021/03,61436000000,25997000000,20428000000,13562000000,5040000000,-,1039.5,42.3
8159,2021/03,120265000000,75206000000,67997000000,56018000000,2064000000,60000000,2979.86,62.5
8160,2021/03,46344000000,23469000000,23460000000,4458000000,11400000000,2622000000,919.17,50.6
8163,2021/03,31002000000,9990000000,10500458000,-5390248000,-,4923900000,271.32,31.5
8165,2021/12,52476000000,33202000000,34291000000,7061000000,550000000,3005000000,708.09,63.3
8168,2021/02,81088000000,46445000000,40658000000,10201000000,-,6237000000,713.04,57.3
8173,2021/03,210321000000,99303000000,97109000000,65376000000,-,19283000000,3711.31,47.2
8179,2021/12,109767000000,33999000000,32985000000,-5244000000,6640000000,15780000000,392.99,31
8182,2021/03,99064000000,55533000000,50676000000,34350000000,-,3940000000,1174.22,55
8186,2021/04,16079962000,9416304000,9386264000,-1817221000,-,-,162.15,58.4
8202,2021/12,46720000000,20115000000,19521000000,-20657000000,2032000000,114000000,219.45,42.9
8207,2021/03,6586919000,738638000,658035000,-7257324000,2500000000,-,26.83,11.2
8208,2021/03,36255000000,9572000000,9293000000,2972000000,8476000000,7792000000,1399.82,26.4
8209,2021/03,1561245000,-1280436000,-1371565000,-9791126000,-,-,-448.95,-82
8214,2021/03,237260000000,125850000000,125162000000,81571000000,11000000000,45914000000,1479.85,52.9
8215,2021/03,4459648000,2308421000,2105086000,-541043000,-,620000000,1338.1,51.8
8219,2021/03,329452000000,164460000000,175563000000,52270000000,38064000000,38593000000,1077.17,48.8
8225,2021/03,3885980000,1069873000,1069360000,-453293000,610376000,1347278000,1681.69,27.5
8226,2021/03,7165206000,4290613000,4337280000,407607000,287000000,-,283.78,59.9
8228,2021/03,52986000000,23248000000,22295000000,16311000000,1200000000,590000000,1029.57,42.9
8230,2021/03,17743000000,9217000000,9130943000,3700399000,1120000000,2265000000,507.83,51.9
8242,2021/03,625945000000,229277000000,192763000000,85065000000,-,122133000000,1843.77,36.4
8249,2021/03,68570000000,50304000000,47167000000,38353000000,294000000,54000000,2616.87,71.2
8252,2021/03,901231000000,290100000000,280161000000,172143000000,99380000000,275200000000,1350.57,32.1
8253,2021/03,3409247000000,532057000000,530971000000,414260000000,-,-,3397.92,15.6
8255,2021/03,113819000000,68999000000,67337000000,49653000000,-,-,748.62,60.6
8256,2021/03,3414892000,913147000,861044000,-73621000,1340000000,-,31.01,25.8
8275,2021/03,31410000000,13040000000,11699953000,6327644000,3866480000,116430000,484.87,39.5
8279,2021/03,269121000000,116625000000,120166000000,113716000000,-,45437000000,3003.15,43.3
8281,2021/03,207482000000,116353000000,115869000000,90312000000,412000000,12682000000,2621.32,55.9
8282,2021/03,427962000000,275380000000,274723000000,229613000000,9904000000,-,1333.13,64.2
8283,2021/03,435501000000,235428000000,223262000000,179575000000,-,-,3704.76,54.1
8287,2021/02,261622000000,101967000000,95841000000,34054000000,2680000000,35994000000,1940.44,39
8291,2021/03,94886000000,47022000000,41493000000,27599000000,3000000000,5500000000,682.07,47.6
8293,2021/03,423246000000,223116000000,188025000000,163322000000,41880000000,18800000000,6643.2,52.7
8298,2021/03,12638760000,7393412000,7386102000,5384669000,1700000000,1529630000,1319.27,58.5
8304,2021/03,5916866000000,490006000000,467615000000,283464000000,-,-,4233.52,8.4
8306,2021/03,359473515000000,17716257000000,13816094000000,11200087000000,-,-,1308.12,4.7
8308,2021/03,73697682000000,2519645000000,1860319000000,1796476000000,-,-,1008.83,3.1
8309,2021/03,63368573000000,2722556000000,2416003000000,1581096000000,-,-,3596.04,4.3
8316,2021/03,242584308000000,11899046000000,9513367000000,6492586000000,-,-,2876.58,4.9
8331,2021/03,17884402000000,1041756000000,895076000000,676994000000,-,-,1401.4,5.8
8334,2021/03,10615756000000,548093000000,460778000000,391382000000,-,-,1303.93,5.2
8336,2021/03,5319971000000,249179000000,225471000000,142286000000,-,-,2479.74,4.7
8337,2021/03,3248236000000,182491000000,160969000000,83613000000,-,-,3017.35,5.5
8338,2021/03,2698415000000,112310000000,110408000000,31099000000,-,-,1360.84,4.2
8341,2021/03,9839581000000,513337000000,412421000000,374218000000,-,-,2315.73,5.2
8342,2021/03,3681441000000,118932000000,105184000000,73489000000,-,-,5861.21,3.2
8343,2021/03,3488741000000,176594000000,147496000000,124820000000,-,-,9838.02,5
8344,2021/03,3128968000000,161812000000,146220000000,127139000000,-,-,4957.09,5.2
8345,2021/03,3840962000000,201631000000,172312000000,158440000000,-,-,2861.39,5.2
8346,2021/03,6792337000000,191386000000,184116000000,147089000000,-,-,759.3,2.8
8349,2021/03,1021517000000,40100000000,37215000000,12043000000,-,-,4230.79,3.9
8350,2021/03,2360494000000,88717000000,86629000000,19204000000,-,-,4993.21,3.7
8354,2021/03,27510013000000,958833000000,806978000000,543245000000,-,-,5043.7,3.5
8355,2021/03,14075848000000,1105378000000,868516000000,743157000000,-,-,1922.55,7.8
8356,2021/03,7238375000000,403009000000,313268000000,224570000000,-,-,10424.03,5.3
8358,2021/03,3550415000000,285770000000,270391000000,238863000000,-,-,1233.18,8
8359,2021/03,12160638000000,909694000000,592665000000,492869000000,-,-,1850.69,7.5
8360,2021/03,4185672000000,221439000000,189479000000,166943000000,-,-,6849.55,5.2
8361,2021/03,7450778000000,330696000000,254196000000,169754000000,-,-,7601.35,4.3
8362,2021/03,3513315000000,136607000000,112452000000,89132000000,-,-,5736.05,3.9
8363,2021/03,5524513000000,286269000000,215077000000,176013000000,-,-,9954.37,5
8364,2021/03,1795397000000,87071000000,82272000000,64060000000,-,-,7388.29,4.8
8365,2021/03,552486000000,33592000000,25731000000,12784000000,-,-,6031.88,5.9
8366,2021/03,7793748000000,495469000000,280786000000,232289000000,-,-,1991.69,6.4
8367,2021/03,6560343000000,293559000000,260953000000,189973000000,-,-,1799.57,4.5
8368,2021/03,7452803000000,394676000000,282416000000,252070000000,-,-,1553.39,5.3
8369,2021/03,12273908000000,1168153000000,463590000000,388575000000,-,-,15413.66,9.5
8370,2021/03,5664467000000,245699000000,220200000000,141773000000,-,-,3607.4,4.3
8377,2021/03,16635471000000,638504000000,547723000000,344103000000,-,-,4837.33,3.8
8381,2021/03,6370285000000,379852000000,332056000000,290042000000,-,-,2433.02,5.9
8382,2021/03,9153162000000,562197000000,476985000000,463305000000,-,-,2988.31,6.1
8383,2021/03,1085907000000,49444000000,46022000000,31184000000,-,-,5270.3,4.5
8385,2021/03,8550739000000,741240000000,483127000000,446871000000,-,-,2313.28,8.6
8386,2021/03,5375569000000,291699000000,239357000000,173620000000,-,-,2473.12,5.4
8387,2021/03,3330943000000,158537000000,126551000000,93369000000,-,-,3810.73,4.8
8388,2021/03,3866075000000,292894000000,216075000000,176045000000,-,-,6984.58,7.6
8392,2021/03,3813669000000,202746000000,174159000000,143043000000,-,-,2571.08,5.3
8393,2021/03,3653865000000,158585000000,148224000000,121937000000,-,-,1836.54,4.3
8395,2021/03,3051188000000,126694000000,101911000000,73492000000,-,-,7520.69,4.1
8397,2021/03,2672564000000,163612000000,152229000000,111393000000,-,-,6747.58,6
8398,2021/03,877316000000,42440000000,33341000000,19920000000,-,-,6594.1,4.6
8399,2021/03,2778142000000,131815000000,131051000000,60004000000,-,-,3061.39,4.7
8403,2021/03,63149243000000,2341495000000,2024588000000,1339698000000,-,-,1381.79,3.7
8410,2021/03,1197158000000,234676000000,229061000000,168694000000,-,-,198.4,19.5
8411,2021/03,225586211000000,9362207000000,7807239000000,4421655000000,-,-,3650.87,4.1
8416,2021/03,1244933000000,75732000000,62827000000,26774000000,-,-,7169.67,5.8
8418,2021/03,11993722000000,681139000000,618091000000,528085000000,-,-,2729.94,5.6
8421,2021/03,43843528000000,1727321000000,-,627964000000,-,-,299589.82,3.9
8424,2021/03,2979285000000,344796000000,266138000000,251320000000,564585000000,766003000000,3384.4,10.2
8425,2021/03,2603190000000,210852000000,197452000000,149148000000,317783000000,649933000000,829.48,7.7
8439,2021/03,5602897000000,688345000000,588625000000,453878000000,229218000000,1656910000000,1167.61,10.2
8462,2021/03,3199000000,2801000000,2618000000,83000000,-,-,294.34,81.9
8508,2021/12,610631000000,107945000000,95670000000,8459000000,-,-,903.65,15.7
8511,2021/03,12136229000000,135166000000,129604000000,113133000000,137594000000,3000000000,1473.24,1.1
8515,2021/03,863354000000,147692000000,143536000000,38669000000,100750000000,180677000000,300.92,16.9
