財務
コード,年度,総資産,純資産,株主資本,利益剰余金,短期借入金,長期借入金,BPS,自己資本比率
6445,2024/03,50821000000,34996000000,23581000000,13234000000,3149000000,-,1865.41,67.3
6448,2024/03,896109000000,668121000000,668047000000,584293000000,-,600000000,2613.43,74.5
6454,2024/03,121717000000,99847000000,90500000000,70267000000,1050000000,125000000,535.98,81.9
6455,2024/03,139695000000,91583000000,83366000000,77273000000,1432000000,-,2074.19,64.8
6457,2024/03,469232000000,228660000000,171800000000,167005000000,38286000000,37040000000,4062.95,48.5
6458,2024/03,88038000000,63907000000,55085000000,46959000000,600000000,1599000000,823.09,69.4
6459,2024/12,93566615000,68284293000,68135455000,50799192000,-,-,1383.29,73
6460,2024/03,653994000000,357702000000,333274000000,281208000000,22507000000,124500000000,1652.29,54.6
6463,2024/03,290109000000,189640000000,116735000000,108974000000,22894000000,8995000000,2333.5,54.2
6464,2024/12,174721000000,61508000000,61472000000,15486000000,11356000000,81294000000,1543.02,35.2
6465,2024/12,547638000000,382815000000,303611000000,295327000000,4901000000,-,2556.4,66.4
6466,2024/09,15090257000,11029147000,9953096000,6742626000,70000000,130018000,4709.68,73.1
6467,2024/03,15187194000,10895831000,9368747000,6804295000,1000000000,416720000,1153.08,68.7
6469,2024/02,17974743000,7229132000,6355757000,2881428000,3994770000,1853299000,603.32,35.8
6470,2024/03,119457000000,72587000000,63529000000,46929000000,323000000,17374000000,2488.36,60.2
6471,2024/03,1298077000000,677954000000,659979000000,375402000000,-,-,1350.52,50.8
6472,2024/03,910252000000,280822000000,197253000000,75770000000,125714000000,134264000000,497.82,29
6473,2024/03,1628514000000,822770000000,788984000000,568463000000,61127000000,180820000000,2300.32,48.5
6474,2024/11,334757000000,164665000000,130628000000,111352000000,8824000000,52853000000,6969.15,47.4
6479,2024/03,1416122000000,715724000000,704139000000,415318000000,147238000000,215145000000,1741.25,49.7
6480,2024/03,119187000000,76164000000,65440000000,45451000000,5000000000,11166000000,1104.32,63.8
6481,2024/12,567418000000,389795000000,383645000000,260638000000,23371000000,73143000000,3157.33,67.6
6482,2024/03,42821381000,34418934000,31779981000,29125446000,-,-,1001.03,79.6
6484,2024/03,34464147000,27010414000,25857823000,20531880000,-,-,3388.21,78.4
6485,2024/03,45965000000,39039000000,36556000000,29600000000,-,-,1840.75,84.9
6486,2024/03,209914000000,125671000000,94956000000,79415000000,2427000000,24735000000,2570.04,55.6
6488,2024/03,19340779000,15788601000,14064551000,9987892000,400000000,489994000,1230.44,80.9
6489,2024/05,41146000000,27895000000,26287000000,17686000000,-,1303000000,1563.19,67.8
6490,2024/03,98835000000,69949000000,63516000000,55841000000,750000000,975000000,3000.96,70.8
6492,2024/11,14210000000,11179000000,10870000000,9570000000,-,546000000,6976.59,78.7
6493,2024/03,62981673000,37045657000,22975260000,14015877000,3945412000,5639168000,990.58,45.2
6494,2024/03,5643275000,5042159000,5083611000,1642313000,8000000,30937000,114.46,89.3
6495,2024/03,8645255000,4178241000,2388652000,500687000,1196900000,331470000,86.82,48.3
6496,2024/05,31739131000,24787570000,22985180000,21171355000,800000000,678700000,7020.04,78.1
6497,2024/12,21646381000,16057323000,14293419000,13938002000,-,-,2395.16,74.2
6498,2024/12,172406000000,109809000000,96843000000,70392000000,645000000,2564000000,1246.15,62.9
6501,2024/03,12221284000000,5859603000000,5703705000000,4084729000000,37827000000,-,1231.08,46.7
6503,2024/03,6167340000000,3866418000000,3739324000000,3102755000000,-,-,1790.63,60.6
6504,2024/03,1271174000000,661472000000,509278000000,423135000000,40259000000,15100000000,4218.4,47.4
6505,2024/05,51652000000,26070000000,19878000000,12299000000,4585000000,6003000000,2794.61,50.5
6506,2024/02,702335000000,408018000000,399338000000,305116000000,26179000000,54156000000,1527.78,56.9
6507,2024/03,137062000000,74451000000,54274000000,45622000000,6070000000,12528000000,2640.58,54.3
6508,2024/03,334787000000,129488000000,105741000000,78642000000,9912000000,28767000000,2786.31,37.8
6513,2024/03,47568208000,26347864000,18585754000,10637950000,-,1840064000,4270.58,50.4
6516,2024/03,150688000000,110373000000,110358000000,79373000000,7984000000,3934000000,3084.47,73.2
6517,2024/03,100540000000,75843000000,64141000000,63102000000,2265000000,1423000000,3526.42,72.4
6518,2024/03,19533305000,11715336000,11031371000,8338371000,402391000,1055093000,2575.17,60
6521,2024/02,19251711000,7610426000,7461530000,652271000,1500000000,6638761000,691.54,39.5
6522,2024/08,2657236000,1539297000,1543947000,-58182000,665000000,70012000,216.4,57.9
6523,2024/03,564327000000,139163000000,139515000000,-2773000000,36922000000,248123000000,1106.98,24.7
6524,2024/12,28684000000,23430000000,21353000000,15345000000,-,-,867.9,81.7
6525,2024/03,375433000000,187388000000,187388000000,142448000000,7500000000,84000000000,804.49,49.9
6526,2024/03,186840000000,131020000000,128998000000,63604000000,-,-,733.24,70.1
6532,2024/02,99883000000,74127000000,74127000000,71489000000,1050000000,1306000000,476.97,74.2
6533,2024/12,14380788000,6497791000,6027702000,3843064000,1032226000,1802155000,647.95,41.9
6535,2024/07,24488000000,15633000000,15445000000,15446000000,-,-,268.93,63.3
6537,2024/12,4083000000,1820000000,1686000000,61000000,500000000,204000000,249.08,42.3
6538,2024/03,4023000000,2088000000,2088000000,1540000000,-,828000000,102.09,51.9
6539,2024/03,11503583000,10333440000,10061534000,8241847000,-,-,409.61,89
6540,2024/12,23320200000,13624068000,12751916000,10946265000,-,-,1281.33,58.4
6542,2024/06,9284394000,7529388000,7388284000,6181322000,-,142050000,1170.49,81.1
6543,2024/02,4574125000,3279409000,3278689000,2805498000,-,293650000,865.56,71.7
6544,2024/03,32539000000,16789000000,16647000000,11591000000,3535000000,903000000,92.83,50.8
6545,2024/03,3751495000,1388353000,1388334000,952339000,650000000,168189000,261.75,37
6546,2024/12,12231665000,6685080000,6446949000,5828013000,120000000,395428000,1245.44,54.7
6547,2024/06,26614000000,7824000000,7795000000,6534000000,2600000000,9402000000,564.09,29.4
6548,2024/06,3524648000,1389686000,1351513000,-5275092000,-,500000000,68.86,38.6
6549,2024/03,7142185000,2910050000,2852794000,2246289000,-,1810598000,1020.42,39.9
6550,2024/03,1403494000,502516000,493402000,-1416145000,-,544368000,37.95,35.2
6551,2024/09,4964260000,1867049000,1772072000,510689000,400000000,194186000,207.12,35.7
6552,2024/05,3884000000,2920789000,2905668000,2199108000,-,43314000,167.25,75.2
6554,2024/09,5650000000,3586000000,3568000000,2782000000,-,-,404.44,63.1
6555,2024/02,3549988000,2825998000,2860010000,1138903000,150000000,-,712.78,80.6
6556,2024/03,-,-,-,-,-,-,162.84,-
6557,2024/03,11657215000,1745230000,1712595000,166079000,360000000,6131303000,279.44,14.9
6558,2024/11,3757554000,1493269000,1447132000,-70140000,225000000,1232185000,519.06,38.5
6560,2024/12,11402000000,4566000000,4438000000,2944000000,40000000,2981000000,974.87,39.1
6561,2024/12,10735494000,3477657000,3470310000,3121504000,400000000,404036000,276.98,32.4
6562,2024/03,19197059000,7290162000,7248376000,3576991000,1732004000,6138420000,409.29,37.8
6563,2024/09,3320161000,1300306000,1300306000,851224000,-,-,244.99,39.2
6564,2024/03,26901101000,12789791000,12758234000,7862738000,4090000000,5184421000,461.33,47.4
6565,2024/03,22860676000,10433467000,10433467000,8092996000,130000000,4937692000,736.02,45.6
6566,2024/03,23580034000,18458527000,18166763000,15938725000,220656000,284365000,1163.01,78.3
6568,2024/03,18621632000,13086849000,12902073000,9068906000,-,1311719000,1695.35,70.3
6570,2024/03,14211621000,3991219000,3895082000,2725982000,-,4542632000,670.47,28.1
6571,2024/06,32297000000,14170000000,14170000000,7733000000,1392000000,6822000000,1079.74,43.9
6572,2024/02,19243542000,11667796000,11654340000,211894000,1500000000,630503000,191.76,60.6
6573,2024/12,557571000,342936000,305838000,-352255000,-,110460000,10.7,54.9
6574,2024/03,3001561000,1643786000,1643786000,561888000,50004000,358326000,3.79,54.8
6577,2024/07,2869283000,1151122000,1148642000,132618000,-,742823000,761.11,40
6578,2024/02,2377695000,1102814000,1097868000,455687000,453332000,146672000,150.33,46.2
6579,2024/03,1482764000,676936000,664395000,-338694000,50000000,163192000,175.25,44.9
6580,2024/03,3415173000,2701216000,2705217000,2377474000,-,-,521.39,79.1
6584,2024/03,111245000000,48288000000,36735000000,31872000000,17648000000,14392000000,1248.38,40.2
6586,2024/03,1055808000000,875206000000,868156000000,669359000000,19891000000,-,3227.06,82.2
6588,2024/03,337509000000,96236000000,58683000000,31145000000,2871000000,11533000000,1663.72,26.1
6590,2024/03,91254000000,38735000000,37933000000,26586000000,3650000000,1600000000,591.17,42.4
6592,2024/12,354989000000,319622000000,258327000000,227314000000,-,517000000,1270.25,90
6594,2024/03,3159709000000,1658221000000,1631481000000,1212672000000,42954000000,-,1419.67,51.6
6597,2024/06,4765215000,2487830000,2485399000,2071892000,350000000,525682000,579.3,52.2
6599,2024/03,5674847000,4502328000,4427325000,4173361000,-,-,2983.75,79.3
6600,2024/03,2864941000000,449766000000,449635000000,-463054000000,826413000000,284899000000,868.85,15.7
6612,2024/12,6182000000,4349000000,4325000000,1476000000,100000000,25000000,513.88,70.4
6613,2024/03,6146353000,5667791000,5661302000,-642627000,-,667000,135.6,92.1
6614,2024/03,5754517000,2548528000,2514707000,1740883000,250000000,178391000,575.83,44.3
6615,2024/03,79015000000,19717000000,18359000000,7846000000,21415000000,11813000000,695.57,24.9
6616,2024/03,36636141000,20552904000,19186430000,8504353000,-,9124078000,1868.51,56.1
6617,2024/03,116627000000,63839000000,56874000000,41920000000,2740000000,2800000000,3631.88,49.9
6619,2024/01,171000000000,123797000000,46854000000,-11365000000,15452000000,11858000000,974.4,31.3
6620,2024/03,27709000000,26646000000,24258000000,6079000000,-,-,628.65,90.8
6622,2024/03,277200000000,148595000000,113025000000,94767000000,30192000000,30850000000,5493.61,48.4
6623,2024/03,134347000000,74526000000,68110000000,62108000000,3502000000,11712000000,7694.09,54.4
6625,2024/03,72602378000,19146765000,19157053000,6381527000,1277500000,40757253000,181.05,26.4
6626,2024/03,28251872000,21396272000,17774569000,17249792000,200000000,1253284000,1963.6,75.7
6627,2024/12,75357376000,53924051000,33760250000,14446135000,-,12459561000,4111.57,49.6
6629,2024/03,36092535000,9813485000,8091028000,4051751000,10775909000,4211652000,727.14,27.2
6630,2024/04,29090000000,25113000000,25047000000,24688000000,-,100000000,456.42,86.3
6632,2024/03,316819000000,121220000000,114801000000,40004000000,19194000000,38103000000,761.35,36.2
6633,2024/12,6047684000,3231659000,2890811000,2383183000,-,-,335.77,52.8
6634,2024/11,5941035000,4331271000,4169486000,-2050689000,-,178572000,113.77,72.7
6635,2024/12,29559813000,8019604000,4392204000,2324015000,5692362000,4566939000,1017.71,23.3
6637,2024/03,68043741000,46791674000,40065814000,36586037000,480000000,1938500000,3591.37,68.8
6638,2024/03,75718693000,27390914000,24633564000,17596764000,18938540000,4887271000,945.99,36
6640,2024/12,-,-,-,-,-,-,3349.29,-
6643,2024/03,31398780000,21101342000,19971405000,16564803000,328000000,-,4214.25,66.5
6644,2024/03,95641000000,62532000000,43034000000,27503000000,1874000000,2823000000,1057.45,51.9
6645,2024/03,1354729000000,-,786686000000,-,-,-,3995.04,-
6647,2024/03,8220127000,4732810000,4047666000,2172693000,527115000,360044000,3441.34,57.6
6648,2024/03,22410000000,16039565000,15709669000,13970780000,591657000,196010000,1001.49,71.6
6651,2024/03,161742000000,108696000000,102088000000,91728000000,8000000,16221000000,2860.16,67.1
6652,2024/03,107138000000,66006000000,53735000000,41077000000,7000000000,10183000000,2226.94,61.2
6653,2024/12,30331000000,15882000000,13970000000,8116000000,2162000000,552000000,1177.02,52.4
6654,2024/01,11279181000,10446949000,10088223000,8540450000,120000000,-,1880.31,92.5
6655,2024/03,10855127000,6057291000,5474197000,3875880000,1252688000,461612000,1416.65,54.6
6656,2024/04,3739515000,1079166000,883607000,-137943000,1500000000,661310000,220.54,23.6
6658,2024/03,19696000000,7930000000,8130000000,4700000000,964000000,2786000000,520.36,39.8
6659,2024/03,4344442000,2684503000,2316180000,-1659527000,-,315918000,61.95,60.8
6662,2024/06,2363938000,2008946000,1976068000,379219000,-,-,133.59,83.6
6663,2024/12,4543687000,2531383000,2326936000,559362000,371179000,321746000,417.55,55
6664,2024/11,13513592000,4901998000,3816023000,2866913000,243349000,4220376000,793.47,36.3
6666,2024/03,10179001000,4448078000,4244323000,2168954000,457662000,2200294000,540.47,43.7
6668,2024/08,26646000000,12096000000,11212000000,9753000000,6650000000,4905000000,1414,45.4
6670,2024/03,120727000000,79346000000,73312000000,60941000000,8436000000,6535000000,805.83,65.6
6674,2024/03,656663000000,373880000000,258078000000,131542000000,26196000000,29962000000,3289.94,50.3
6675,2024/03,41473000000,28368000000,25849000000,10427000000,773000000,630000000,1624.63,68.4
6676,2024/03,95936000000,63922000000,62590000000,62097000000,-,-,977.69,66.6
6677,2024/09,39674390000,32168063000,29142127000,21940860000,-,-,3097.78,81.1
6678,2024/03,17433874000,13818588000,13818588000,15730645000,-,-,1998.92,79.3
6694,2024/12,20087876000,8621856000,5401762000,5208159000,4129600000,2508641000,1646.27,35.7
6695,2024/10,2288407000,1401206000,1401206000,937849000,116000000,250250000,618.91,61.2
6696,2024/01,513342000,408111000,406895000,-724835000,-,60000000,84.5,79.3
6697,2024/12,-,-,-,-,-,-,671.7,-
6698,2024/03,4537770000,3301889000,2943314000,2312772000,200000000,193899000,533.92,69.6
6699,2024/03,82032000000,10280000000,7509000000,-198000000,20222000000,12576000000,1211.06,12.4
6701,2024/03,4227514000000,2089523000000,1915613000000,883453000000,84665000000,298279000000,1437.85,45.3
6702,2024/03,3514818000000,1918834000000,1752393000000,1487397000000,-,-,952.76,49.9
6703,2024/03,423399000000,141314000000,135820000000,73622000000,60012000000,50017000000,1628.75,33.3
6704,2024/03,46723000000,29987000000,27633000000,11049000000,-,6025000000,1921.7,61.2
6706,2024/03,55237000000,38723000000,35119000000,19570000000,4400000000,1250000000,3917.32,68.6
6707,2024/03,383591000000,198619000000,91788000000,9213000000,26422000000,74581000000,4943.38,31.1
6715,2024/03,21287000000,15784000000,14760000000,5653000000,-,-,3532.5,74.2
6718,2024/03,78416000000,64913000000,56664000000,49011000000,-,-,3966.63,82.8
6721,2024/12,1195301000,699928000,506308000,-3129016000,100000000,104902000,15.12,57
6723,2024/12,4490436000000,2542298000000,2537382000000,1308948000000,144137000000,1122281000000,1413.77,56.5
6724,2024/03,1413094000000,811134000000,810992000000,557025000000,-,-,2445.52,57.4
6727,2024/03,79619657000,35968223000,33380481000,29707842000,5000000000,7000000000,247.64,45.2
6728,2024/06,388883000000,227957000000,200175000000,175647000000,12967000000,33794000000,4478.17,56.7
6730,2024/03,15574000000,12891000000,12401000000,10621000000,-,-,1166.68,81.9
6731,2024/09,619161000,200220000,198804000,-1211753000,-,-,72.6,32.1
6734,2024/02,4128065000,2504489000,2502923000,1574053000,-,-,1306.65,60.7
6736,2024/03,46838448000,37259391000,28314026000,26543187000,1095392000,257366000,1670.86,79.3
6737,2024/03,164819000000,129424000000,90714000000,85956000000,4897000000,897000000,3145.01,78.5
6740,2024/03,223989000000,85661000000,74862000000,-66443000000,33500000000,-,22.01,38.1
6741,2024/03,165295000000,96821000000,82874000000,71860000000,18700000000,-,1552.33,58.6
6742,2024/03,129563000000,49647000000,43722000000,32871000000,21000000000,7800000000,791.6,38.3
6743,2024/03,44668264000,28747000000,21536989000,18869734000,3580220000,993770000,1362.73,54.3
6744,2024/03,157485000000,125166000000,119784000000,93796000000,-,-,2049.05,78.5
6745,2024/03,85233000000,52911000000,48145000000,46180000000,-,-,709.2,61.9
6748,2024/12,30378777000,17270885000,14347769000,6858812000,3500000000,1538342000,1318.45,56.8
6750,2024/03,117368000000,86449000000,78480000000,68880000000,500000000,-,1056.59,73.6
6752,2024/03,9411195000000,4721903000000,4544076000000,3037982000000,-,-,1946.62,48.3
6753,2024/03,1590032000000,157424000000,50028000000,-90178000000,115969000000,457623000000,219.35,9
6754,2024/03,161085000000,125525000000,125520000000,65696000000,4087000000,-,952.65,77.9
6755,2024/03,275634000000,146579000000,122628000000,109302000000,13377000000,195000000,1324.1,50.3
6757,2024/01,6725217000,3171998000,2668959000,1516449000,1332500000,172705000,527.27,40.7
6758,2024/03,34107490000000,7756105000000,7587177000000,6002407000000,1812605000000,2058117000000,1201.47,22.2
6762,2024/03,3415304000000,1714941000000,1707332000000,1138732000000,212907000000,400259000000,900.04,50
6763,2024/03,32085804000,27410542000,22526153000,14248739000,45781000,-,2813.15,83.5
6768,2024/03,114843000000,57796000000,49064000000,20745000000,16152000000,11237000000,703.84,50.1
6769,2024/12,10329762000,9592799000,9309155000,9213023000,-,-,879.05,90.9
6770,2024/03,753989000000,392824000000,318853000000,184350000000,50463000000,78838000000,1902.43,51.9
6771,2024/03,30613000000,13687000000,14102000000,3543000000,2550000000,3636000000,2137.21,44.7
6772,2024/03,12415901000,7003022000,5451563000,4569606000,300000000,1367444000,1037.43,56.4
6775,2024/03,1570487000,798665000,799378000,-824566000,100000000,223385000,58.35,50.8
6776,2024/03,27951000000,10930000000,8322000000,6078000000,-,5684000000,543.56,33.1
6777,2024/03,25828326000,17735761000,16665019000,10574636000,-,1717610000,1508.08,68.7
6778,2024/07,8924798000,6989803000,6989934000,2739592000,1000000000,129118000,765.51,78.3
6779,2024/03,66171000000,27373000000,27373000000,16799000000,2984000000,20541000000,1187.04,41.4
6785,2024/06,37063860000,26064677000,23883181000,19280430000,1139519000,1179700000,1757.66,68
6786,2024/03,1295984000,981985000,972699000,-1044307000,21000000,98328000,38.78,75.8
6787,2024/03,229960000000,105458000000,69566000000,45146000000,32212000000,37250000000,3828.21,42.7
6788,2024/03,31544761000,23627347000,22207077000,22838855000,-,-,2911.21,70.7
6794,2024/03,102747000000,64319000000,45989000000,36364000000,10571000000,3781000000,2606.82,56.5
6797,2024/03,27241492000,20761902000,19923976000,18010566000,-,-,1772.44,76.2
6798,2024/03,58444000000,32143000000,30276000000,13253000000,5840000000,7022000000,5069.95,55
6800,2024/03,76408000000,50384000000,43407000000,28418000000,6158000000,4500000000,2157.92,65.8
6803,2024/03,11871000000,3574000000,3574000000,2181000000,2110000000,1478000000,124.08,30.1
6804,2024/03,175008000000,134870000000,128417000000,106744000000,1050000000,-,2609.18,77.1
6806,2024/03,403450000000,364173000000,364173000000,340806000000,-,-,10764.54,90.3
6807,2024/03,236042000000,126810000000,107093000000,144479000000,10500000000,54000000000,1880.94,53.7
6809,2024/03,64734000000,49239000000,39512000000,32863000000,1836000000,-,1549.82,72
6810,2024/03,171100000000,97307000000,88229000000,58721000000,-,5622000000,2048.15,54.9
6814,2024/02,114409000000,61436000000,55186000000,38510000000,6001000000,8207000000,1932.36,53.4
6817,2024/12,147766000000,60915000000,58648000000,20315000000,-,-,1774.61,39.7
6819,2024/03,6724531000,4943725000,4965626000,3063233000,-,668721000,269.65,73.1
6820,2024/03,73159000000,65745000000,60786000000,44702000000,-,-,4580.7,89.9
6822,2024/03,23881958000,7993479000,5832118000,2240116000,6030000000,448354000,4860.21,26.5
6823,2024/03,37140839000,29211367000,24918021000,20400637000,-,-,2372.88,78.7
6824,2024/03,66837897000,47650302000,40553262000,38466449000,50000000,4840838000,3591.96,66.4
6832,2024/03,50134243000,43161427000,42212036000,33836814000,190000000,474185000,3854.03,86.1
6834,2024/03,32226273000,27186085000,25642317000,8782006000,-,-,2976.87,84.3
6835,2024/12,46486505000,19451608000,16849721000,7030611000,-,3016943000,180.58,41.8
6836,2024/03,645250000,356687000,356687000,-244517000,-,-,78.38,55.3
6837,2024/03,23340000000,8461000000,6494000000,4208000000,3657000000,4432000000,569.5,35.3
6838,2024/10,9842562000,4684756000,4680452000,233574000,560992000,2762325000,720.1,47.5
6840,2024/03,11468317000,3794979000,3419276000,2537880000,3450000000,1190742000,372.31,29.8
6841,2024/03,672866000000,444763000000,382487000000,303979000000,295000000,24000000000,1678.42,64.9
6844,2024/03,144669000000,70917000000,53970000000,28510000000,6355000000,29225000000,6876.49,49
6845,2024/03,313728000000,224887000000,201145000000,211810000000,7468000000,1985000000,420.09,70.6
6846,2024/03,5013000000,2200652000,1993815000,1282255000,740000000,-,2847.87,43.9
6848,2024/03,29043000000,22369000000,19823000000,16767000000,255000000,68000000,1133.3,77
6849,2024/03,233233000000,181082000000,170608000000,163578000000,579000000,-,1079.2,77.6
6850,2024/03,36530000000,23191000000,19654000000,12209000000,1165000000,1443000000,1192.75,55.5
6853,2024/12,24097433000,18155528000,17263146000,13963774000,700000000,-,666.25,75.3
6855,2024/03,34769000000,24670000000,23969000000,17626000000,-,3480000000,1953.35,71
6856,2024/12,481616000000,314704000000,269621000000,241826000000,9013000000,25391000000,7485.04,65.2
6857,2024/03,671229000000,431178000000,431178000000,355299000000,-,75143000000,583.93,64.2
6858,2024/12,21309000000,15914000000,14061000000,6418000000,1000000000,130000000,1511.7,73.3
6859,2024/03,78235000000,52715000000,47722000000,37091000000,5000000000,128000000,2414.54,67.4
6861,2024/03,2964792000000,2806193000000,2758058000000,2700699000000,-,-,11570.71,94.7
6862,2024/03,16822097000,5749233000,5621658000,3296532000,5120000000,1902971000,772.91,34.1
6863,2024/03,18573566000,15825311000,14413169000,7446175000,-,133222000,2131.34,84.6
6864,2024/03,18627385000,13937356000,12243789000,7637294000,210000000,1412112000,1801.05,67.9
6866,2024/12,48159778000,39820387000,38915767000,33256119000,-,-,2942.32,82.7
6867,2024/03,4632239000,3358912000,3469906000,1028237000,7041000,8826000,990.44,72.1
6869,2024/03,618920000000,432897000000,432045000000,365985000000,-,28600000000,692.94,69.8
6870,2024/12,19521852000,13585098000,11872031000,9828567000,600000000,344380000,2422.68,69.6
6871,2024/12,79990000000,49646000000,46429000000,36585000000,736000000,439000000,1286.46,62.1
6874,2024/06,30944700000,18779140000,17262182000,14352216000,600000000,-,2229.73,58
6875,2024/03,126610936000,102673736000,61866076000,57210333000,-,-,5639.82,80.9
6877,2024/09,100808000000,73800000000,64294000000,77884000000,-,382000000,4470.39,73.1
6879,2024/03,78694627000,39906383000,33731016000,18686599000,5143423000,3120478000,855.85,48.1
6882,2024/03,35334000000,24432000000,22493000000,18561000000,1000000000,-,1837,69.1
6888,2024/06,5261000000,3460465000,3162942000,1287205000,135000000,325694000,320.97,60.2
6890,2024/03,510026000000,278166000000,177638000000,79881000000,26454000000,62364000000,4348,40.1
6894,2024/03,5182742000,3674815000,3622490000,1367716000,-,3740000,2685.76,70.9
6897,2024/02,11213203000,8189592000,7928937000,2893119000,700000000,460000000,769.32,73
6898,2024/01,4697735000,3780604000,3275968000,341525000,-,-,4995.72,80.5
6899,2024/03,48010343000,24318701000,21900666000,17203140000,6428343000,9222409000,7769.43,50.6
6901,2024/03,26731000000,13716000000,7770000000,6582000000,3800000000,-,3129.9,50.5
6902,2024/03,9093370000000,5746505000000,5534986000000,3451694000000,332516000000,518205000000,1901.56,60.9
6904,2024/03,37598361000,11913392000,10608331000,6731654000,14866004000,-,547.72,31.7
6905,2024/05,54397081000,47257410000,44544057000,42996740000,-,-,1419.11,86.6
6907,2024/03,15184533000,8652571000,8296673000,-2733371000,-,1356952000,1093.84,57
6908,2024/03,96856000000,77016000000,62498000000,49281000000,1261000000,4722000000,3240.34,78.7
6912,2024/03,16108930000,13285799000,11683360000,7554182000,-,-,1602.42,82.5
6914,2024/12,72850000000,50084000000,45571000000,38652000000,5000000000,2099000000,1395.76,68.2
6915,2024/12,51306000000,41572000000,33223000000,32802000000,1020000000,-,4135.4,81
6918,2024/03,27503841000,22780187000,19402460000,15396145000,-,-,3699.08,82.8
6919,2024/03,18924258000,15390700000,14569603000,11759220000,450000000,-,2118.02,81.3
6920,2024/06,271288000000,151315000000,147744000000,146500000000,-,-,1677.54,55.8
6923,2024/03,708264000000,589362000000,418194000000,386872000000,-,-,3269.79,74
6925,2024/03,337546000000,236975000000,178331000000,140163000000,2455000000,26410000000,2313.47,70.2
6926,2024/03,17059312000,9037927000,6520078000,2480044000,757000000,1714963000,404.13,53
6927,2024/03,20899652000,16187865000,15411084000,11871740000,200000000,50705000,892,77.5
6928,2024/03,32371333000,20977737000,18768590000,9181017000,1572018000,1536000000,3138.77,64.7
6929,2024/12,58347000000,52247000000,43842000000,32526000000,-,-,2261.94,85.5
6930,2024/03,17928000000,11939000000,11268000000,3289000000,212000000,-,1142.08,66.6
6932,2024/03,62753000000,38567000000,33246000000,22574000000,200000000,6624000000,2610.01,61.5
6937,2024/03,65461000000,37906000000,33367000000,31085000000,4356000000,2300000000,1118.6,56
6941,2024/03,51062054000,38264217000,34912571000,25297550000,2759870000,410000000,1862.43,74.6
6942,2024/03,8336753000,2807461000,2807461000,-1276871000,915033000,1573907000,633.03,33.7
6943,2024/03,15535459000,13272029000,11410152000,9787867000,-,-,16128.57,85.4
6946,2024/03,27528000000,14305000000,11766000000,5920000000,2770000000,2020000000,856.88,52
6947,2024/03,63879000000,41017102000,37582447000,18802945000,-,-,1818.2,63.3
6951,2024/03,230213000000,125513000000,115102000000,73284000000,-,7584000000,2456.99,54.5
6952,2024/03,349895000000,231153000000,203286000000,128005000000,267000000,34500000000,997.27,66.1
6954,2024/03,1926037000000,1719200000000,1561834000000,1540398000000,-,-,1803.58,88.6
6955,2024/03,51556000000,15645000000,12889000000,-44993000000,14475000000,-,450.42,30.1
6957,2024/03,43574000000,35162000000,32019000000,28378000000,600000000,297000000,2300.77,80.6
6958,2024/03,131606000000,72913000000,60369000000,17523000000,-,25044000000,994.15,53.8
6960,2024/03,209064000000,169008000000,162220000000,167359000000,1750000000,-,5863.16,80.8
6961,2024/03,60028000000,52667000000,45933000000,39096000000,-,-,5869.5,86.3
6962,2024/03,91064623000,47048314000,32060143000,7473320000,2376990000,19776032000,1199.24,42.5
6963,2024/03,1481274000000,968102000000,885199000000,755652000000,300000000000,-,2506.78,65.3
6964,2024/03,21659301000,15262760000,14589472000,7360608000,-,-,1720.08,70.5
6965,2024/09,434634000000,333011000000,310052000000,261277000000,25281000000,8522000000,1069.63,76.2
6966,2024/01,195696000000,96993000000,88630000000,60631000000,4000000000,48726000000,528.77,49.4
6967,2024/03,393750000000,264977000000,264119000000,215736000000,30000000000,-,1961.08,67.3
6969,2024/03,6606461000,2309357000,2309357000,-710088000,1430000000,772291000,720.05,35
6971,2024/03,4465376000000,3252858000000,3225595000000,1967527000000,9394000000,199760000000,2289.86,72.2
6973,2024/03,42271009000,17794605000,14517477000,8723608000,3910640000,2567500000,5920.93,42.1
6976,2024/03,579686000000,330098000000,300990000000,230905000000,4200000000,84219000000,2640.97,56.8
6977,2024/12,7729475000,1898333000,1156965000,229135000,2336383000,1660612000,1218.38,19.5
6981,2024/03,3037895000000,2555609000000,2556147000000,2332018000000,50400000000,2436000000,1353.01,84.1
6982,2024/03,8555774000,2881392000,1399966000,553069000,610000000,1701962000,1115.07,33.7
6986,2024/03,104263000000,90529000000,65899000000,22312000000,132000000,-,1843.85,75
6988,2024/03,1251087000000,985048000000,984020000000,808062000000,345000000,-,1391.36,78.7
6989,2024/03,41645000000,20106000000,16812000000,8025000000,3856000000,5720000000,2463.32,48.3
6993,2024/03,6518255000,635525000,1051360000,-3073912000,3890000000,850000000,-0.02,-0.04
6994,2024/03,36479000000,22772091000,18925836000,13269123000,1500000000,5100000000,882.54,61.1
6995,2024/03,519718000000,339488000000,248925000000,220393000000,-,-,3758.18,61.2
6996,2024/03,206937000000,113839000000,86521000000,67002000000,14000000000,6250000000,1620.97,53.6
6997,2024/03,172921000000,53610000000,35320000000,-26702000000,46560000000,38904000000,2486.03,30.7
6998,2024/03,17137000000,12113000000,11225000000,6800000000,2430000000,-,2498.48,70.6
6999,2024/03,129566000000,78573000000,71265000000,58368000000,674000000,30535000000,2118.16,60.6
